stash,stash_section,stash_item,lbproc,lblev,lbplev,blev,cmip6_short_name,mip_table,is_simple_mapping,n_stash_refs_in_expression,units,status,expression,source_file
m01s03i210,3,210,128,,,,vas,6hrPlev,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,Amon,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,E3hr,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,day,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,AP3hr,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,AP6hr,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,APday,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i210,3,210,128,,,,vas,APmon,True,1,m s-1,ok,m01s03i210[lbproc=128],HadGEM3_mappings.cfg
m01s03i317,3,317,128,,,,vegFrac,Emon,False,2,%,ok,"land_class_area(m01s03i317[lbproc=128], m01s03i395[lbproc=128],
land_class='natural')",HadGEM3_mappings.cfg
m01s03i395,3,395,128,,,,vegFrac,Emon,False,2,%,ok,"land_class_area(m01s03i317[lbproc=128], m01s03i395[lbproc=128],
land_class='natural')",HadGEM3_mappings.cfg
m01s03i317,3,317,128,,,,vegFrac,LPmon,False,2,%,ok,"land_class_area(m01s03i317[lbproc=128], m01s03i395[lbproc=128],
land_class='natural')",HadGEM3_mappings.cfg
m01s03i395,3,395,128,,,,vegFrac,LPmon,False,2,%,ok,"land_class_area(m01s03i317[lbproc=128], m01s03i395[lbproc=128],
land_class='natural')",HadGEM3_mappings.cfg
m01s51i997,51,997,192,,,PLEV39,vmrox,EmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i001,51,1,192,,,PLEV39,vmrox,EmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i059,51,59,192,,,PLEV39,vmrox,EmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i999,51,999,192,,,PLEV39,vmrox,EmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i997,51,997,192,,,PLEV39,vmrox,ACmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i001,51,1,192,,,PLEV39,vmrox,ACmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i059,51,59,192,,,PLEV39,vmrox,ACmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s51i999,51,999,192,,,PLEV39,vmrox,ACmonZ,False,4,mol mol-1,ok,"(MOLECULAR_MASS_OF_AIR / MOLECULAR_MASS_OF_O3) * (m01s51i997[blev=PLEV39, lbproc=192] + 3.0 * m01s51i001[blev=PLEV39, lbproc=192] + m01s51i059[blev=PLEV39, lbproc=192]) / m01s51i999[blev=PLEV39, lbproc=192]",HadGEM3_mappings.cfg
m01s30i457,30,457,0,,,600 700 850,vortmean,6hrPlevPt,True,1,s-1,ok,"vortmean(m01s30i457[blev=600 700 850, lbproc=0])",HadGEM3_mappings.cfg
m01s30i457,30,457,0,,,600 700 850,vortmean,AP6hrPt,True,1,s-1,ok,"vortmean(m01s30i457[blev=600 700 850, lbproc=0])",HadGEM3_mappings.cfg
m01s30i429,30,429,128,,,,vqint,Emon,True,1,m2 s-1,ok,m01s30i429[lbproc=128],HadGEM3_mappings.cfg
m01s30i429,30,429,128,,,,vqint,APmon,True,1,m2 s-1,ok,m01s30i429[lbproc=128],HadGEM3_mappings.cfg
m01s30i024,30,24,128,,,,vt,Emon,False,2,1e5 K m s-1,ok,m01s30i024[lbproc=128] / m01s30i115[lbproc=128],HadGEM3_mappings.cfg
m01s30i115,30,115,128,,,,vt,Emon,False,2,1e5 K m s-1,ok,m01s30i024[lbproc=128] / m01s30i115[lbproc=128],HadGEM3_mappings.cfg
m01s30i024,30,24,128,,,,vt,APmonLev,False,2,1e5 K m s-1,ok,m01s30i024[lbproc=128] / m01s30i115[lbproc=128],HadGEM3_mappings.cfg
m01s30i115,30,115,128,,,,vt,APmonLev,False,2,1e5 K m s-1,ok,m01s30i024[lbproc=128] / m01s30i115[lbproc=128],HadGEM3_mappings.cfg
m01s30i310,30,310,192,,,PLEV39,vtem,EdayZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i301,30,301,192,,,PLEV39,vtem,EdayZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i310,30,310,192,,,PLEV39,vtem,EmonZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i301,30,301,192,,,PLEV39,vtem,EmonZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i310,30,310,192,,,PLEV39,vtem,APmonZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i301,30,301,192,,,PLEV39,vtem,APmonZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i310,30,310,192,,,PLEV39,vtem,APdayZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s30i301,30,301,192,,,PLEV39,vtem,APdayZ,False,2,m s-1,ok,"mask_vtem(m01s30i310[blev=PLEV39, lbproc=192],
m01s30i301[blev=PLEV39, lbproc=192])",HadGEM3_mappings.cfg
m01s00i150,0,150,128,,,,wa,AERmon,True,1,m s-1,ok,m01s00i150[lbproc=128],HadGEM3_mappings.cfg
m01s00i150,0,150,128,,,,wa,AEmonLev,True,1,m s-1,ok,m01s00i150[lbproc=128],HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P10,wa10,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P10, lbproc=128] / m01s30i301[blev=P10, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P10,wa10,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P10, lbproc=128] / m01s30i301[blev=P10, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P100,wa100,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P100, lbproc=128] / m01s30i301[blev=P100, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P100,wa100,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P100, lbproc=128] / m01s30i301[blev=P100, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P1000,wa1000,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P1000, lbproc=128] / m01s30i301[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P1000,wa1000,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P1000, lbproc=128] / m01s30i301[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P1000,wa1000,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P1000, lbproc=128] / m01s30i301[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P1000,wa1000,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P1000, lbproc=128] / m01s30i301[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P150,wa150,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P150, lbproc=128] / m01s30i301[blev=P150, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P150,wa150,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P150, lbproc=128] / m01s30i301[blev=P150, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P20,wa20,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P20, lbproc=128] / m01s30i301[blev=P20, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P20,wa20,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P20, lbproc=128] / m01s30i301[blev=P20, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P200,wa200,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P200, lbproc=128] / m01s30i301[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P200,wa200,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P200, lbproc=128] / m01s30i301[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P200,wa200,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P200, lbproc=128] / m01s30i301[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P200,wa200,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P200, lbproc=128] / m01s30i301[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P250,wa250,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P250, lbproc=128] / m01s30i301[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P250,wa250,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P250, lbproc=128] / m01s30i301[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P250,wa250,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P250, lbproc=128] / m01s30i301[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P250,wa250,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P250, lbproc=128] / m01s30i301[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P30,wa30,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P30, lbproc=128] / m01s30i301[blev=P30, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P30,wa30,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P30, lbproc=128] / m01s30i301[blev=P30, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P300,wa300,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P300, lbproc=128] / m01s30i301[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P300,wa300,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P300, lbproc=128] / m01s30i301[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P300,wa300,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P300, lbproc=128] / m01s30i301[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P300,wa300,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P300, lbproc=128] / m01s30i301[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P400,wa400,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P400, lbproc=128] / m01s30i301[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P400,wa400,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P400, lbproc=128] / m01s30i301[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P400,wa400,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P400, lbproc=128] / m01s30i301[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P400,wa400,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P400, lbproc=128] / m01s30i301[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P50,wa50,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P50, lbproc=128] / m01s30i301[blev=P50, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P50,wa50,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P50, lbproc=128] / m01s30i301[blev=P50, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P500,wa500,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P500, lbproc=128] / m01s30i301[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P500,wa500,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P500, lbproc=128] / m01s30i301[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P500,wa500,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P500, lbproc=128] / m01s30i301[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P500,wa500,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P500, lbproc=128] / m01s30i301[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P600,wa600,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P600, lbproc=128] / m01s30i301[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P600,wa600,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P600, lbproc=128] / m01s30i301[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P600,wa600,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P600, lbproc=128] / m01s30i301[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P600,wa600,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P600, lbproc=128] / m01s30i301[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P70,wa70,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P70, lbproc=128] / m01s30i301[blev=P70, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P70,wa70,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P70, lbproc=128] / m01s30i301[blev=P70, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P700,wa700,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P700, lbproc=128] / m01s30i301[blev=P700, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P700,wa700,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P700, lbproc=128] / m01s30i301[blev=P700, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P700,wa700,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P700, lbproc=128] / m01s30i301[blev=P700, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P700,wa700,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P700, lbproc=128] / m01s30i301[blev=P700, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P850,wa850,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P850, lbproc=128] / m01s30i301[blev=P850, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P850,wa850,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P850, lbproc=128] / m01s30i301[blev=P850, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P850,wa850,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P850, lbproc=128] / m01s30i301[blev=P850, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P850,wa850,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P850, lbproc=128] / m01s30i301[blev=P850, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P925,wa925,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P925, lbproc=128] / m01s30i301[blev=P925, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P925,wa925,GCAmon,False,2,m s-1,embargoed,"m01s30i203[blev=P925, lbproc=128] / m01s30i301[blev=P925, lbproc=128]",HadGEM3_mappings.cfg
m01s30i203,30,203,128,,,P925,wa925,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P925, lbproc=128] / m01s30i301[blev=P925, lbproc=128]",HadGEM3_mappings.cfg
m01s30i301,30,301,128,,,P925,wa925,GCday,False,2,m s-1,embargoed,"m01s30i203[blev=P925, lbproc=128] / m01s30i301[blev=P925, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,PLEV19,wap,Amon,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,PLEV19,wap,Amon,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,PLEV19,wap,Eday,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,PLEV19,wap,Eday,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,PLEV19,wap,APmon,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,PLEV19,wap,APmon,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P10,wap10,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P10, lbproc=128] / m01s30i304[blev=P10, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P10,wap10,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P10, lbproc=128] / m01s30i304[blev=P10, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P100,wap100,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P100, lbproc=128] / m01s30i304[blev=P100, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P100,wap100,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P100, lbproc=128] / m01s30i304[blev=P100, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P1000,wap1000,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P1000, lbproc=128] / m01s30i304[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P1000,wap1000,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P1000, lbproc=128] / m01s30i304[blev=P1000, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P150,wap150,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P150, lbproc=128] / m01s30i304[blev=P150, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P150,wap150,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P150, lbproc=128] / m01s30i304[blev=P150, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P20,wap20,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P20, lbproc=128] / m01s30i304[blev=P20, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P20,wap20,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P20, lbproc=128] / m01s30i304[blev=P20, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P200,wap200,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P200, lbproc=128] / m01s30i304[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P200,wap200,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P200, lbproc=128] / m01s30i304[blev=P200, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P250,wap250,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P250, lbproc=128] / m01s30i304[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P250,wap250,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P250, lbproc=128] / m01s30i304[blev=P250, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P30,wap30,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P30, lbproc=128] / m01s30i304[blev=P30, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P30,wap30,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P30, lbproc=128] / m01s30i304[blev=P30, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P300,wap300,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P300, lbproc=128] / m01s30i304[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P300,wap300,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P300, lbproc=128] / m01s30i304[blev=P300, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,PLEV4,wap4,6hrPlev,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV4, lbproc=128] / m01s30i304[blev=PLEV4, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,PLEV4,wap4,6hrPlev,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV4, lbproc=128] / m01s30i304[blev=PLEV4, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,PLEV4,wap4,AP6hr,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV4, lbproc=128] / m01s30i304[blev=PLEV4, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,PLEV4,wap4,AP6hr,False,2,Pa s-1,ok,"m01s30i298[blev=PLEV4, lbproc=128] / m01s30i304[blev=PLEV4, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P400,wap400,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P400, lbproc=128] / m01s30i304[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P400,wap400,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P400, lbproc=128] / m01s30i304[blev=P400, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P50,wap50,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P50, lbproc=128] / m01s30i304[blev=P50, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P50,wap50,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P50, lbproc=128] / m01s30i304[blev=P50, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P500,wap500,GCAmon,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P500,wap500,GCAmon,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P500,wap500,CFday,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P500,wap500,CFday,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P500,wap500,APday,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P500,wap500,APday,False,2,Pa s-1,ok,"m01s30i298[blev=P500, lbproc=128] / m01s30i304[blev=P500, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P600,wap600,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P600, lbproc=128] / m01s30i304[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i304,30,304,128,,,P600,wap600,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P600, lbproc=128] / m01s30i304[blev=P600, lbproc=128]",HadGEM3_mappings.cfg
m01s30i298,30,298,128,,,P70,wap70,GCAmon,False,2,Pa s-1,embargoed,"m01s30i298[blev=P70, lbproc=128] / m01s30i304[blev=P70, lbproc=128]",HadGEM3_mappings.cfg
