stash,stash_section,stash_item,lbproc,lblev,lbplev,blev,cmip6_short_name,mip_table,is_simple_mapping,n_stash_refs_in_expression,units,status,expression,source_file
m01s02i348,2,348,128,,,,parasolRefl,APday,True,1,1,ok,fix_parasol_sza_axis(m01s02i348[lbproc=128]),HadGEM3_mappings.cfg
m01s00i408,0,408,128,,,,pfull,AERmon,True,1,Pa,ok,m01s00i408[lbproc=128],HadGEM3_mappings.cfg
m01s00i408,0,408,128,,,,pfull,CFday,True,1,Pa,ok,m01s00i408[lbproc=128],HadGEM3_mappings.cfg
m01s00i408,0,408,128,,,,pfull,AEmonLev,True,1,Pa,ok,m01s00i408[lbproc=128],HadGEM3_mappings.cfg
m01s00i408,0,408,128,,,,pfull,APdayLev,True,1,Pa,ok,m01s00i408[lbproc=128],HadGEM3_mappings.cfg
m01s00i407,0,407,128,,,,phalf,AERmon,True,1,Pa,ok,m01s00i407[lbproc=128],HadGEM3_mappings.cfg
m01s00i407,0,407,128,,,,phalf,CFday,True,1,Pa,ok,m01s00i407[lbproc=128],HadGEM3_mappings.cfg
m01s00i407,0,407,128,,,,phalf,AEmonLev,True,1,Pa,ok,m01s00i407[lbproc=128],HadGEM3_mappings.cfg
m01s00i407,0,407,128,,,,phalf,APdayLev,True,1,Pa,ok,m01s00i407[lbproc=128],HadGEM3_mappings.cfg
m01s50i228,50,228,128,,,,photo1d,AERmon,True,1,s-1,ok,m01s50i228[lbproc=128],HadGEM3_mappings.cfg
m01s50i228,50,228,128,,,,photo1d,AEmonLev,True,1,s-1,ok,m01s50i228[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,3hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,6hrPlev,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,Amon,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,E1hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,day,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,CresAERday,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,AP1hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,AP3hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,AP6hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,APday,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,APmon,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,mon,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i216,5,216,128,,,,pr,1hr,True,1,kg m-2 s-1,ok,m01s05i216[lbproc=128],HadGEM3_mappings.cfg
m01s05i227,5,227,0,,,,prcprof,CF3hr,True,1,kg m-2 s-1,ok,m01s05i227[lbproc=0],HadGEM3_mappings.cfg
m01s05i227,5,227,0,,,,prcprof,AP3hrPtLev,True,1,kg m-2 s-1,ok,m01s05i227[lbproc=0],HadGEM3_mappings.cfg
m01s04i223,4,223,0,,,,prlsns,CF3hr,True,1,kg m-2 s-1,ok,m01s04i223[lbproc=0],HadGEM3_mappings.cfg
m01s04i223,4,223,0,,,,prlsns,AP3hrPtLev,True,1,kg m-2 s-1,ok,m01s04i223[lbproc=0],HadGEM3_mappings.cfg
m01s04i222,4,222,0,,,,prlsprof,CF3hr,True,1,kg m-2 s-1,ok,m01s04i222[lbproc=0],HadGEM3_mappings.cfg
m01s04i222,4,222,0,,,,prlsprof,AP3hrPtLev,True,1,kg m-2 s-1,ok,m01s04i222[lbproc=0],HadGEM3_mappings.cfg
m01s05i214,5,214,128,,,,prra,E3hr,True,1,kg m-2 s-1,ok,m01s05i214[lbproc=128],HadGEM3_mappings.cfg
m01s05i205,5,205,128,,,,prrc,E3hr,True,1,kg m-2 s-1,ok,m01s05i205[lbproc=128],HadGEM3_mappings.cfg
m01s05i205,5,205,128,,,,prrc,Eday,True,1,kg m-2 s-1,ok,m01s05i205[lbproc=128],HadGEM3_mappings.cfg
m01s05i205,5,205,128,,,,prrc,AP3hr,True,1,kg m-2 s-1,ok,m01s05i205[lbproc=128],HadGEM3_mappings.cfg
m01s05i205,5,205,128,,,,prrc,APday,True,1,kg m-2 s-1,ok,m01s05i205[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,Amon,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,3hr,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,day,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,APmon,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,AP3hr,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s05i215,5,215,128,,,,prsn,APday,True,1,kg m-2 s-1,ok,m01s05i215[lbproc=128],HadGEM3_mappings.cfg
m01s30i461,30,461,128,,,,prw,Amon,True,1,kg m-2,ok,m01s30i461[lbproc=128],HadGEM3_mappings.cfg
m01s30i461,30,461,128,,,,prw,Eday,True,1,kg m-2,ok,m01s30i461[lbproc=128],HadGEM3_mappings.cfg
m01s30i461,30,461,128,,,,prw,APmon,True,1,kg m-2,ok,m01s30i461[lbproc=128],HadGEM3_mappings.cfg
m01s30i461,30,461,128,,,,prw,APday,True,1,kg m-2,ok,m01s30i461[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,Amon,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,AERhr,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,CFmon,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,AERmon,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,Emon,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,CFday,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,APmon,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,AP1hr,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s00i409,0,409,128,,,,ps,APday,True,1,Pa,ok,m01s00i409[lbproc=128],HadGEM3_mappings.cfg
m01s16i222,16,222,128,,,,psl,6hrPlev,True,1,Pa,ok,m01s16i222[lbproc=128],HadGEM3_mappings.cfg
